companyId,name,industry,hqCity,country,size
975,Global Networks 975,Software,Sevilla,NL,1-10
976,Orbit Studios 976,AI,Rome,PT,51-200
977,Green Manufacturing 977,Manufacturing,Valencia,IE,11-50
978,Green Manufacturing 978,HealthTech,Madrid,NL,11-50
979,Blue Group 979,Manufacturing,Berlin,ES,1000+
980,Urban Manufacturing 980,Retail,Dublin,BE,11-50
981,Data Energy 981,Retail,Brussels,IT,11-50
982,Pulse Works 982,Gaming,Bilbao,IT,1000+
983,Nimbus Manufacturing 983,Logistics,Murcia,DE,1000+
984,Next Energy 984,Energy,Brussels,NL,1-10
985,Next Logistics 985,Retail,Murcia,FR,1000+
986,Green Manufacturing 986,HealthTech,Alicante,FR,1-10
987,Nova AI 987,Telecom,Valencia,IT,11-50
988,Prime Cloud 988,HealthTech,Amsterdam,ES,11-50
989,Next Solutions 989,Cybersecurity,Sevilla,IE,11-50
990,Quantum Consulting 990,EdTech,Sevilla,IE,51-200
991,Nimbus Logistics 991,Energy,London,DE,11-50
992,Prime Logistics 992,Gaming,Zaragoza,DE,201-1000
993,Orbit Cloud 993,Cybersecurity,Barcelona,UK,1-10
994,Nimbus Health 994,Consulting,Barcelona,ES,201-1000
995,Pulse Works 995,Retail,Berlin,PT,51-200
996,Blue Works 996,Energy,Málaga,IT,1-10
997,Orbit Media 997,FinTech,Amsterdam,NL,51-200
998,Smart AI 998,Biotech,Zaragoza,UK,201-1000
999,Vertex Cloud 999,Consulting,Dublin,DE,201-1000
1000,Blue Solutions 1000,Manufacturing,Dublin,IT,11-50
